IndustryID,Code,Description,InsertedByUserID,InsertedDateTime,UpdatedByUserID,UpdatedDateTime,PSIC
194,03213,OPERATION OF FRESHWATER FISH BREEDING FARMS AND NURSERIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
195,03214,CULTURE OF FRESHWATER ORNAMENTAL FISH,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
196,03219,OTHER FRESHWATER FISH FARMING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
197,0322,"OPERATION OF MARINE OR SEA WATER FISH TANKS, PENS, CAGE AND HATCHERIES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
198,03221,"OPERATION OF MARINE FISH TANKS, PENS, CAGE EXCEPT FISH BREEDING FARMS AND NURSERIES IN SEA WATER",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
199,03222,OPERATION OF FRESHWATER FISH BREEDING FARMS AND NURSERIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
200,03223,CATCHING AND CULTURING ORNAMENTAL (AQUARIUM) FISH,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
201,03224,GATHERING OF FRY,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
202,03229,OTHER MARINE FISH FARMING ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
203,0323,OPERATION OF MARINE SPORT FISHING PRESERVES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
204,03230,OPERATION OF MARINE SPORT FISHING PRESERVES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
205,0324,PRAWN CULTURE IN BRACKISH WATER,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
206,03240,PRAWN CULTURE IN BRACKISH WATER,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
207,0325,"CULTURE OF MOLLUSKS, BIVALVES AND OTHER CRUSTACEANS (EXCEPT PRAWN CULTURE)",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
208,03251,"CULTURE OF FRESHWATER CRUSTACEANS (EXCEPT PRAWNS), BIVALVES, AND OTHER MOLLUSKS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
209,03252,"CULTURE OF OYSTERS, OTHER BIVALVES AND OTHER MOLLUSKS IN SEA WATER",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
210,0326,PEARL CULTURE AND PEARL SHELL GATHERING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
211,03261,PEARL CULTURE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
212,03262,PEARL SHELL GATHERING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
213,0327,GATHERING OF LAVER AND OTHER EDIBLE SEAWEEDS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
214,03270,GATHERING OF LAVER AND OTHER EDIBLE SEAWEEDS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
215,0328,SUPPORT SERVICE ACTIVITIES INCIDENTAL TO AQUACULTURE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
216,03280,SUPPORT SERVICE ACTIVITIES INCIDENTAL TO AQUACULTURE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
217,0329,OTHER AQUACULTURE ACTIVITIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
218,03291,FROG FARMING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
219,03292,OPERATION OF MARINE WORM FARMS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
220,03299,"OTHER AQUACULTURE ACTIVITIES, N.E.C",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
221,051,MINING OF HARD COAL,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
222,0510,MINING OF HARD COAL,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
223,05100,MINING OF HARD COAL,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
224,052,MINING OF LIGNITE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
225,0520,MINING OF LIGNITE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
226,05200,MINING OF LIGNITE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
227,061,EXTRACTION OF CRUDE PETROLEUM,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
228,0610,EXTRACTION OF CRUDE PETROLEUM,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
229,06100,EXTRACTION OF CRUDE PETROLEUM,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
230,062,EXTRACTION OF NATURAL GAS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
231,0620,EXTRACTION OF NATURAL GAS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
232,06200,EXTRACTION OF NATURAL GAS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
233,071,MINING OF IRON ORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
234,0710,MINING OF IRON ORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
235,07100,MINING OF IRON ORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
236,072,MINING OF NON-FERROUS METAL ORES EXCEPT PRECIOUS METALS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
237,0721,MINING OF URANIUM AND THORIUM ORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
238,07210,MINING OF URANIUM AND THORIUM ORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
239,0722,MINING OF PRECIOUS METALS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
240,07221,GOLD ORE MINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
241,07222,SILVER ORE MINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
242,0729,MINING OF OTHER NON-FERROUS METAL ORES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
243,07291,COPPER ORE MINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
244,07292,CHROMITE ORE MINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
245,07293,MANGANESE ORE MINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
246,07294,NICKEL ORE MINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
247,081,"QUARRYING OF STONE, SAND AND CLAY",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
248,0810,"QUARRYING OF STONE, SAND AND CLAY",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
249,08101,MARBLE QUARRYING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
250,08102,LIMESTONE QUARRYING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
251,08103,"STONE QUARRYING, EXCEPT LIMESTONE AND MARBLE",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
252,08104,CLAY QUARRYING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
253,08105,SAND AND GRAVEL QUARRYING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
254,08106,SILICA SAND AND SILICA STONE QUARRYING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
255,08109,"STONE QUARRYING, CLAY AND SAND PITS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
256,089,"MINING AND QUARRYING, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
257,0891,MINING OF CHEMICAL AND FERTILIZER MINERALS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
258,08911,BARYTE MINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
259,08912,GUANO GATHERING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
260,08913,PYRITE MINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
261,08914,ROCK PHOSPHATE MINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
262,08915,SULPHUR MINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
263,08919,OTHER CHEMICAL AND FERTILIZER MINERAL MINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
264,0892,EXTRACTION OF PEAT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
265,08920,EXTRACTION OF PEAT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
266,0893,EXTRACTION OF SALT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
267,08930,EXTRACTION OF SALT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
268,0899,"OTHER MINING AND QUARRYING, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
269,08990,"OTHER MINING AND QUARRYING, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
270,091,SUPPORT ACTIVITIES FOR PETROLEUM AND GAS EXTRACTION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
271,0910,SUPPORT ACTIVITIES FOR PETROLEUM AND GAS EXTRACTION,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
272,09101,OIL AND GAS EXTRACTION ACTIVITIES ON A FEE OR CONTRACT BASIS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
273,09102,OIL AND GAS EXTRACTION ACTIVITIES NOT PERFORMED ON A FEE OR CONTRACT BASIS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
274,099,SUPPORT ACTIVITIES FOR OTHER MINING AND QUARRYING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
275,0990,SUPPORT ACTIVITIES FOR OTHER MINING AND QUARRYING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
276,09900,SUPPORT ACTIVITIES FOR OTHER MINING AND QUARRYING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
277,101,PROCESSING AND PRESERVING OF MEAT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
278,1010,SLAUGHTERING AND MEAT PACKING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
279,10110,SLAUGHTERING AND MEAT PACKING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
280,1012,PRODUCTION PROCESSING AND PRESERVING OF MEAT AND MEAT PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
281,10120,PRODUCTION PROCESSING AND PRESERVING OF MEAT AND MEAT PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
282,102,"PROCESSING AND PRESERVING OF FISH, CRUSTACEANS AND MOLLUSKS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
283,1020,"PROCESSING AND PRESERVING OF FISH, CRUSTACEANS AND MOLLUSKS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
284,10201,CANNING/PACKING OF FISH AND OTHER MARINE PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
285,10202,DRYING OF FISH AND OTHER MARINE PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
286,10203,SMOKING OF FISH AND OTHER MARINE PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
287,10204,MANUFACTURE OF FISH PASTE (BAGOONG) AND FISH SAUCE(PATIS),9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
288,10205,PROCESSING OF SEAWEEDS; MANUFACTURE OF AGAR-AGAR OR CARAGEENAN,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
289,10206,PRODUCTION OF FISHMEAL/PRAWN FEEDS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
290,10207,"MANUFACTURE OF UNPREPARED ANIMAL FEEDS FROM FISH, CRUSTACEANS AND MOLLUSKS AND OTHER AQUATIC ANIMALS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
291,10209,"PROCESSING, PRESERVING AND CANNING OF FISH, CRUSTACEAN AND MOLLUSKS, N.E.C. MANUFACTURE OF FISHBALL, ETC.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
292,103,PROCESSING AND PRESERVING OF FRUITS AND VEGETABLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
293,1030,PROCESSING AND PRESERVING OF FRUITS AND VEGETABLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
294,10301,CANNING/PACKING AND PRESERVING OF FRUITS AND FRUIT JUICES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
295,10302,CANNING/PACKING AND PRESERVING OF VEGETABLES AND VEGETABLE JUICES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
296,10303,MANUFACTURE OF FRUIT AND VEGETABLE SAUCES (E.G. TOMATO SAUCE AND PASTE),9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
297,10304,QUICK-FREEZING OF FRUITS AND VEGETABLES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
298,10305,MANUFACTURE OF POTATO FLOUR AND MEAL,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
299,10306,ROASTING OF NUT OR MANUFACTURE OF NUT FOODS AND PASTES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
300,10307,"MANUFACTURE OF PERISHABLE PREPARED FOODS OF FRUIT AND VEGETABLES, SUCH AS: SALAD, PEELED OR CUT VEGETABLES, TOFU (BEAN CURD)",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
301,10309,"PROCESSING AND PRESERVING OF FRUITS AND VEGETABLES, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
302,104,MANUFACTURE OF VEGETABLE AND ANIMAL OILS AND FATS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
303,1041,MANUFACTURE OF VIRGIN COCONUT OIL,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
304,10410,MANUFACTURE OF VIRGIN COCONUT OIL,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
305,1042,MANUFACTURE OF DESSICATED COCONUT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
306,10420,MANUFACTURE OF DESSICATED COCONUT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
307,1043,MANUFACTURE OF NATA DE COCO,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
308,10430,MANUFACTURE OF NATA DE COCO,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
309,1044,"PRODUCTION OF CRUDE VEGETABLE OIL, CAKE AND MEALS, OTHER THAN VIRGIN COCONUT OIL (SEE CLASS 1041)",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
310,10440,"PRODUCTION OF CRUDE VEGETABLE OIL, CAKE AND MEALS, OTHER THAN VIRGIN COCONUT OIL (SEE CLASS 1041)",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
311,1045,MANUFACTURE OF REFINED COCONUT AND OTHER VEGETABLE OIL (INCLUDING CORN OIL) AND MARGARINE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
312,10450,MANUFACTURE OF REFINED COCONUT AND OTHER VEGETABLE OIL (INCLUDING CORN OIL) AND MARGARINE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
313,1046,MANUFACTURE OF FISH OIL AND OTHER MARINE ANIMAL OILS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
314,10460,MANUFACTURE OF FISH OIL AND OTHER MARINE ANIMAL OILS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
315,1047,"MANUFACTURE OF UNPREPARED ANIMAL FEEDS FROM VEGETABLE, ANIMAL OILS AND FATS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
316,10470,"MANUFACTURE OF UNPREPARED ANIMAL FEEDS FROM VEGETABLE, ANIMAL OILS AND FATS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
317,1049,"MANUFACTURE OF VEGETABLE AND ANIMAL OIL AND FATS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
318,10490,"MANUFACTURE OF VEGETABLE AND ANIMAL OIL AND FATS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
319,105,MANUFACTURE OF DAIRY PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
320,1051,PROCESSING OF FRESH MILK AND CREAM,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
321,10510,PROCESSING OF FRESH MILK AND CREAM,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
322,1052,"MANUFACTURE OF POWDERED MILK (EXCEPT FOR INFANTS) AND CONDENSED OR EVAPORATED MILK (FILLED, COMBINED OR RECONSTITUTED)",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
323,10520,"MANUFACTURE OF POWDERED MILK (EXCEPT FOR INFANTS) AND CONDENSED OR EVAPORATED MILK (FILLED, COMBINED OR RECONSTITUTED)",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
324,1053,MANUFACTURE OF INFANTS POWDERED MILK,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
325,10530,MANUFACTURE OF INFANTS POWDERED MILK,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
326,1054,"MANUFACTURE OF BUTTER, CHEESE AND CURD",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
327,10540,"MANUFACTURE OF BUTTER, CHEESE AND CURD",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
328,1055,"MANUFACTURE OF ICE CREAM AND SHERBET, ICE DROP, ICE CANDY AND OTHER FLAVORED ICES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
329,10550,"MANUFACTURE OF ICE CREAM AND SHERBET, ICE DROP, ICE CANDY AND OTHER FLAVORED ICES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
330,1056,MANUFACTURE OF MILK-BASED INFANTS AND DIETETIC FOODS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
331,10560,MANUFACTURE OF MILK-BASED INFANTS AND DIETETIC FOODS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
332,1057,MANUFACTURE OF YOGHURT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
333,10570,MANUFACTURE OF YOGHURT,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
334,1058,MANUFACTURE OF WHEY,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
335,10580,MANUFACTURE OF WHEY,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
336,1059,"MANUFACTURE OF DAIRY PRODUCTS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
337,10590,"MANUFACTURE OF DAIRY PRODUCTS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
338,106,"MANUFACTURE OF GRAIN MILL PRODUCTS, STARCHES AND STARCH PRODUCTS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
339,1061,RICE/CORN MILLING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
340,10610,RICE/CORN MILLING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
341,1062,MANUFACTURE OF GRAIN AND VEGETABLE MILL PRODUCTS EXCEPT RICE AND CORN,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
342,10621,CASSAVA FLOUR MILLING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
343,10622,FLOUR MILLING EXCEPT CASSAVA FLOUR MILLING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
344,10623,"MANUFACTURE OF CEREAL BREAKFAST FOODS OBTAINED BY ROASTING OR SWELLING, ETC.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
345,10624,MANUFACTURE OF UNPREPARED ANIMAL FEEDS FROM GRAIN MILLING RESIDUES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
346,10625,"MANUFACTURE OF FLOUR MIXES AND PREPARED BLENDED FLOUR AND DOUGH FOR BREAD, CAKES, BISCUITS OR PANCAKES",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
347,10629,"MANUFACTURE OF GRAIN AND VEGETABLE MILL PRODUCTS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
348,1063,MANUFACTURE OF STARCHES AND STARCH PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
349,10630,MANUFACTURE OF STARCHES AND STARCH PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
350,107,MANUFACTURE OF OTHER FOOD PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
351,1071,MANUFACTURE OF BAKERY PRODUCTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
352,10711,"BAKING OF BREAD, CAKES, PASTRIES, PIES AND SIMILAR ""PERISHABLE"" BAKERY PRODUCTS, INCLUDING HOPIA AND DOUGHNUT MAKING",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
353,10712,"BAKING OF BISCUITS COOKIES, CRACKERS, PRETZELS AND SIMILAR DRY BAKERY PRODUCTS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
354,10713,MANUFACTURE OF ICE CREAM CONES (APA) AND WAFERS (BARQUILLOS),9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
355,10714,"MANUFACTURE OF SNACK PRODUCTS SUCH AS CORN CURLS, WHEAT CRUNCHIES AND SIMILAR PRODUCTS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
356,1072,MANUFACTURE OF SUGAR,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
357,10721,SUGARCANE MILLING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
358,10722,SUGAR REFINING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
359,10723,MANUFACTURE OF MUSCOVADO SUGAR NOT CARRIED ON IN THE FARM,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
360,10724,MANUFACTURE OF MOLASSES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
361,10729,"MANUFACTURE OF SUGAR, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
362,1073,"MANUFACTURE OF COCOA, CHOCOLATE AND SUGAR CONFECTIONERY",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
363,10731,MANUFACTURE OF CHOCOLATE AND COCOA PRODUCTS INCLUDING CHOCOLATE CANDIES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
364,10732,MANUFACTURE OF CANDIES (EXCLUDING CHOCOLATE CANDIES) AND CHEWING GUM,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
365,10733,MANUFACTURE OF POPCORN AND POPRICE,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
366,10739,"MANUFACTURE OF CHOCOLATE AND SUGAR CONFECTIONERY PRODUCTS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
367,1074,"MANUFACTURE OF MACARONI, NOODLES, COUSCOUS AND SIMILAR FARINACEOUS PRODUCTS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
368,10740,"MANUFACTURE OF MACARONI, NOODLES, COUSCOUS AND SIMILAR FARINACEOUS PRODUCTS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
369,1075,MANUFACTURED OF PREPARED MEALS AND DISHES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
370,10750,MANUFACTURED OF PREPARED MEALS AND DISHES,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
371,1076,MANUFACTURE OF FOOD SUPPLEMENTS FROM HERBS AND OTHER PLANTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
372,10760,MANUFACTURE OF FOOD SUPPLEMENTS FROM HERBS AND OTHER PLANTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
373,1077,COFFEE ROASTING AND PROCESSING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
374,10770,COFFEE ROASTING AND PROCESSING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
375,1079,"MANUFACTURE OF OTHER FOOD PRODUCTS, N.E.C.",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
376,10791,"MANUFACTURE OF HERB FROM DRYING AND FURTHER EXTRACTION ( E.G. BANABA, AMPALAYA, MORINGA (MALUNGGAY), SAMBONG, LAGUNDI ETC.)",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
377,10792,"MANUFACTURE OF ICE, EXCEPT DRY ICE",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
378,10793,"MANUFACTURE OF SOUP CONTAINING MEAT, FISH, CRUSTACEANS, MOLLUSKS OR PASTA",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
379,10794,MANUFATURE OF INFANT OR DIETETIC FOODS CONTAINING HOMOGENIZED INGREDIENTS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
380,10795,EGG PROCESSING INCLUDING FERTILIZED EGG (BALUT) AND SALTED EGGS,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
381,10796,MANUFACTURE OF FLAVORING EXTRACTS AND FOOD COLORING,9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
382,10797,"MANUFACTURE OF MAYONNAISE, SALAD DRESSING, SANDWICH SPREAD AND SIMILAR PRODUCTS",9998,2016-03-03 14:55:07.000,9998,2016-03-03 14:55:07.000,
